pob,año,id_ent,id_mun,mun
2488.6531679,2012,20,7,Asunción Ocotlán
11564.6183084,2028,30,90,Jamapa
21927.7467006,2013,30,6,Acultzingo
44435.6545943,2014,7,64,Oxchuc
6062.0563295,2013,29,45,Benito Juárez
65154.512901,2018,12,57,Técpan de Galeana
11956.1934115,2019,30,199,Zaragoza
20764.0129212,2016,16,47,Jungapeo
23015.2033749,2014,7,38,Huixtán
38364.242491,2019,19,14,Dr. Arroyo
11895.3671892,2026,21,167,Tepetzintla
3398.45479931,2019,20,403,Santa María Coyotepec
148162.945525,2029,28,33,Río Bravo
724.50719777,2024,20,355,Santa Ana Cuauhtémoc
22057.289199,2025,11,16,Huanímaro
14669.6270019,2027,16,91,Ting¦indín
18132.188985,2011,13,53,San Bartolo Tutotepec
527.13070657,2028,26,46,Oquitoa
104955.176148,2028,15,90,Tenango del Valle
16301.3360703,2027,24,42,Tanquián de Escobedo
119756.912735,2030,7,108,Villaflores
680.08855429,2014,20,122,San Bartolo Yautepec
1230.08378484,2015,26,68,Villa Pesqueira
27248.258951,2013,22,9,Jalpan de Serra
1618.98416316,2010,19,28,Higueras
76058.749818,2013,21,154,Tecamachalco
16402.6400093,2021,30,50,Coxquihui
15697.2496894,2018,21,78,Huitzilan de Serdán
184505.757652,2020,22,6,Corregidora
5964.6924706,2024,31,63,Samahil
155242.847866,2021,14,93,Tepatitlán de Morelos
42956.367726,2020,20,397,Heroica Ciudad de Tlaxiaco
15741.596453,2023,14,59,Mazamitla
39479.753178,2018,15,64,El Oro
39268.5381863,2027,7,72,Pueblo Nuevo Solistahuacán
7923.6143914,2014,21,68,Hermenegildo Galeana
8830.9092899,2010,20,115,San Bartolo Coyotepec
42941.1764622,2014,15,59,Nextlalpan
9608.7637274,2030,28,18,Jiménez
23735.4273424,2019,19,10,Carmen
14112.3453185,2023,31,91,Tinum
16780.9861645,2010,21,67,Guadalupe Victoria
607273.4074,2017,9,3,Coyoacán
2835.1537586,2016,21,96,Mazapiltepec de Juárez
31177.68409,2028,30,53,Cuitláhuac
4442.27849,2023,19,8,Bustamante
30151.758913,2019,13,12,Atotonilco el Grande
8946.9943416,2012,10,37,Topia
117134.460532,2028,11,2,Acámbaro
3789.9430137,2016,20,82,San Agustín Chayuco
2949.3853028,2014,20,535,San Vicente Lachixío
2347.2434602,2015,20,112,San Baltazar Chichicápam
14565.8655449,2018,7,91,Tapilula
700.75732225,2015,20,224,San Juan Yucuita
2674.7133415,2025,20,486,Villa Tejúpam de la Unión
10175.8244017,2027,21,112,Petlalcingo
166812.103128,2015,16,112,Zitácuaro
86622.506275,2019,7,17,Cintalapa
5644.6415141,2016,20,126,San Cristóbal Amatlán
49447.921772,2024,31,79,Tekax
4772.2217292,2030,31,70,Sucilá
6210.8614805,2019,30,187,Tonayán
29549.282805,2024,15,30,Chiconcuac
12187.6963784,2026,20,375,Santa Cruz Amilpas
140.330688814,2023,20,518,Santo Domingo Tlatayápam
12387.4227984,2027,26,56,San Miguel de Horcasitas
3847.7517747,2012,14,57,La Manzanilla de la Paz
120232.388526,2025,17,29,Yautepec
29098.3783894,2011,15,15,Atlautla
14525.3610288,2023,8,35,Janos
13774.3295285,2029,7,24,Chanal
5313.1336464,2018,20,91,San Andrés Huayápam
35185.325778,2010,19,44,Sabinas Hidalgo
37301.164669,2023,30,161,Tempoal
5804.7669521,2011,20,554,Totontepec Villa de Morelos
6455.6714354,2030,20,554,Totontepec Villa de Morelos
11773.3479879,2025,20,525,Santo Domingo Zanatepec
17975.0480851,2024,30,212,Santiago Sochiapan
9481.275505,2014,28,4,Antiguo Morelos
73860.462272,2012,15,47,Jiquipilco
8966.9251425,2013,7,7,Amatenango del Valle
39809.3056696,2012,7,94,Teopisca
28481.7442642,2015,13,10,Atitalaquia
10004.6253495,2015,21,100,Naupan
11762.404838,2023,30,150,Tamalín
49023.2155,2023,30,207,Tres Valles
28188.578295,2018,26,3,Alamos
4506.6423136,2018,20,51,Magdalena Teitipac
51682.421624,2010,31,101,Umán
2321.9207097,2030,8,57,San Francisco de Borja
17247.2901177,2023,20,427,Santa María Petapa
1720.44777317,2024,20,465,Santiago Ixcuintepec
25592.17068,2015,14,37,El Grullo
12461.3041038,2012,12,6,Apaxtla
49231.816353,2021,13,41,Mixquiahuala de Juárez
24332.8736483,2014,5,3,Allende
1790.8247576,2014,26,11,Bacoachi
170302.439909,2019,6,2,Colima
3760.1574031,2029,31,46,Mama
30849.11079,2014,24,57,Matlapa
21303.1617476,2011,24,12,Tancanhuitz
417.17224487,2020,20,54,Magdalena Zahuatlán
6367.1627542,2012,20,272,San Miguel Panixtlahuaca
3871.4947927,2018,21,18,Atexcal
20823.064294,2012,30,112,Naolinco
246110.205229,2016,23,4,Othón P. Blanco
16656.1445634,2011,30,67,Filomeno Mata
7520.8337565,2029,21,181,Tlaltenango
1685.5701524,2027,8,42,Manuel Benavides
12823.5460233,2015,30,78,Ixcatepec
18157.083944,2018,30,129,Platón Sánchez
75286.931567,2022,5,20,Múzquiz
23523.0976587,2021,20,232,San Lucas Ojitlán
3886.8237846,2020,20,530,Santo Tomás Jalieza
734290.24377,2013,9,10,Álvaro Obregón
33303.338417,2024,16,97,Turicato
1810.45597277,2019,20,504,Nuevo Zoquiápam
35460.788357,2018,15,105,Tlatlaya
13074.6114705,2019,13,17,Chapantongo
51775.750196,2027,20,59,Miahuatlán de Porfirio Díaz
45159.580416,2024,25,8,Elota
4864.4998853,2015,21,55,Chila
2836.3124856,2029,20,531,Santo Tomás Mazaltepec
3699.03421745,2018,31,49,Mayapán
997.6976887,2028,20,230,San Lorenzo Victoria
6721.3455316,2029,28,42,Villagrán
16584.283513,2014,14,113,San Gabriel
15455.0869917,2025,16,29,Churumuco
2887.6188076,2028,20,13,Ciénega de Zimatlán
22582.7296309,2010,32,29,Miguel Auza
1520.22634286,2014,20,34,Guadalupe de Ramírez
107470.058909,2023,19,9,Cadereyta Jiménez
27852.1501584,2018,21,118,Los Reyes de Juárez
75502.823397,2022,14,124,Zapotlanejo
3729.1255375,2016,20,393,Santa Lucía Ocotlán
38332.7678871,2015,21,34,Coronango
48716.570202,2029,30,86,Jalacingo
5577.7958614,2013,10,19,Otáez
1507.08284673,2029,20,192,San Juan Chilateca
43170.0744836,2019,1,11,San Francisco de los Romo
11763.6606263,2010,30,52,Cuichapa
9636.3455028,2030,8,23,Galeana
8175.589122,2012,31,21,Chichimilá
2640.6524024,2018,20,555,Trinidad Zaachila
5356.5052738,2015,20,36,Guevea de Humboldt
10624.7575498,2022,21,137,San Nicolás Buenos Aires
63137.527622,2014,19,38,Montemorelos
2423.97799976,2021,20,117,San Bartolomé Loxicha
5531.2477453,2030,20,202,San Juan Lachao
1371.73183238,2015,20,48,Magdalena Mixtepec
22002.3716812,2012,5,36,Viesca
38469.755369,2027,21,3,Acatlán
10870.2619193,2017,30,110,Mixtla de Altamirano
84588.918889,2021,21,197,Xicotepec
37239.6551218,2019,30,149,Soteapan
56759.53856,2023,15,9,Amecameca
69473.198987,2015,22,17,Tequisquiapan
56676.215764,2016,27,16,Teapa
1016.47381211,2016,20,331,San Pedro Tidaá
3153.5748035,2020,5,8,Escobedo
26626.489951,2027,30,169,José Azueta
9571.0463186,2029,21,176,Tilapa
24741.6866709,2022,30,26,Banderilla
2270.91326057,2025,20,323,San Pedro Ocotepec
2901.64499197,2019,21,96,Mazapiltepec de Juárez
21307.9873818,2026,24,41,Tanlajás
59446.631748,2012,7,77,Salto de Agua
18523.2939238,2021,14,87,Tecalitlán
10667.8768382,2014,12,81,Iliatenco
17394.4439891,2028,15,49,Joquicingo
11142.2248629,2018,30,177,Tlacolulan
16372.2219449,2020,16,2,Aguililla
103485.085701,2011,27,3,Centla
4663.5768933,2022,20,421,Santa María Mixtequilla
11293.2919292,2027,12,64,Tlalchapa
364867.2122,2028,9,11,Tláhuac
14803.59969,2023,16,87,Taretan
122146.950863,2014,11,33,San Luis de la Paz
6783.2006587,2011,31,44,Kinchil
12343.9020184,2025,31,80,Tekit
194777.269965,2019,27,8,Huimanguillo
35296.003447,2018,25,7,Choix
69882.627695,2010,14,83,Tala
8450.2606596,2014,20,30,El Espinal
6309.2117864,2028,31,25,Dzán
28916.638888,2023,20,14,Ciudad Ixtepec
317.26080044,2029,20,120,San Bartolomé Zoogocho
35202.273811,2023,24,25,Salinas
59253.296616,2028,13,67,Tezontepec de Aldama
269388.97687,2012,15,70,La Paz
23275.2907234,2021,20,68,Ocotlán de Morelos
9916.0859276,2010,30,20,Atlahuilco
6761.1468958,2021,30,7,Camarón de Tejeda
203393.518515,2027,32,17,Guadalupe
14253.1506529,2029,12,77,Marquelia
1180.08751116,2019,20,241,San Martín Lachilá
28595.309914,2022,14,24,Cocula
23441.276468,2029,24,8,Cerritos
9582.3632105,2022,20,545,Teotitlán de Flores Magón
18475.3359007,2022,29,7,El Carmen Tequexquitla
12993.8968193,2024,10,20,Pánuco de Coronado
1771613.7984,2025,9,7,Iztapalapa
6448.4667654,2017,20,337,San Pedro y San Pablo Ayutla
17736.0034456,2011,7,16,Catazajá
11906.6956808,2012,15,83,Temamatla
7420.3909925,2010,20,275,San Miguel Quetzaltepec
1624.31494274,2027,20,558,Valerio Trujano
301.64600764,2018,20,267,San Miguel del Río
3450.8588406,2012,19,16,Dr. González
37791.8569535,2024,7,72,Pueblo Nuevo Solistahuacán
6902.5695732,2014,16,94,Tlazazalca
466.89402945,2010,20,311,San Pedro Jaltepetongo
1891.9213023,2011,20,358,Santa Ana Tlapacoyan
4792.9978358,2024,21,206,Zacapala
9342.8906,2030,17,21,Tetecala
9700.1875646,2010,26,47,Pitiquito
2687.6175372,2027,8,14,Coronado
22473.153709,2030,30,43,Comapa
576775.219754,2013,19,6,Apodaca
13865.6140038,2014,10,24,Rodeo
3739.1225886,2019,8,61,Satevó
5918.8354175,2011,30,153,Tancoco
728.82702476,2027,20,355,Santa Ana Cuauhtémoc
19219.7050268,2015,17,9,Huitzilac
9831.0113799,2027,21,185,Tlapanalá
11552.4859292,2021,20,325,San Pedro Quiatoni
1680.19568391,2030,20,568,Zapotitlán Palmas
18450.4963272,2010,15,46,Jilotzingo
17799.6073243,2010,14,123,Zapotlán del Rey
4629.9028848,2017,14,104,Totatiche
28942.085748,2018,16,56,Nahuatzen
2594.71845683,2011,20,388,Santa Inés del Monte
32474.317587,2012,17,25,Tlaquiltenango
23596.6912617,2019,30,147,Soledad Atzompa
2372.7748752,2026,21,37,Coyotepec
7240.8725958,2023,10,33,Súchil
26021.468854,2013,30,66,Espinal
483962.50333,2030,28,27,Nuevo Laredo
13372.7365664,2024,30,178,Tlacotalpan
3219.8282011,2026,20,519,Santo Domingo Tomaltepec
662.1243632,2010,20,121,San Bartolo Soyaltepec
169771.145269,2021,30,108,Minatitlán
20736.9929093,2029,30,99,Maltrata
10699.9348414,2030,24,47,Villa de Guadalupe
22127.4556143,2018,30,72,Huayacocotla
47585.824423,2027,24,32,Santa María del Río
10219.404677,2012,20,12,Candelaria Loxicha
21819.7849409,2014,7,49,Larráinzar
335.25079652,2011,20,191,San Juan Chicomezúchil
36228.920328,2015,8,62,Saucillo
1587.9648074,2016,20,508,Santo Domingo Chihuitán
256.71128666,2028,20,556,La Trinidad Vista Hermosa
65589.247002,2023,12,57,Técpan de Galeana
3198.876064,2016,20,286,San Miguel Tlacotepec
21131.4982877,2022,20,406,Santa María Chilchotla
41033.037387,2011,12,61,Tixtla de Guerrero
1869.82407365,2018,31,71,Sudzal
5798.1592453,2010,29,22,Acuamanala de Miguel Hidalgo
81579.748825,2027,15,62,Ocoyoacac
1776.0227206,2021,20,541,Tanetze de Zaragoza
35753.5295343,2014,13,56,Santiago Tulantepec de Lugo Guerrero
33668.739444,2026,13,62,Tepehuacán de Guerrero
4428.64179093,2011,7,58,Nicolás Ruíz
8315.6111566,2011,8,54,Riva Palacio
6786.995918,2026,26,20,Carbó
149458.55073,2030,28,33,Río Bravo
8741.2222145,2011,20,266,San Miguel del Puerto
67511.938683,2014,14,18,La Barca
3911.4579593,2021,31,61,Río Lagartos
26186.804578,2025,13,27,Huehuetla
743.86604361,2018,20,542,Taniche
48208.546026,2014,7,51,Mapastepec
22222.2600402,2019,29,19,Tepetitla de Lardizábal
397.59734566,2021,20,119,San Bartolomé Yucuañe
2233.9121999,2015,31,106,Yobaín
3165.9813708,2018,8,22,Dr. Belisario Domínguez
14549.0325295,2013,16,90,Tingambato
4504.796479,2010,28,8,Casas
107096.277156,2016,2,5,Playas de Rosarito
40174.610999,2023,31,52,Motul
15111.6985895,2015,20,21,Cosolapa
17110.2422489,2014,20,350,San Sebastián Tutla
1127.34659816,2015,21,165,Tepemaxalco
2547.62992362,2010,20,104,San Antonino el Alto
42422.139263,2013,29,34,Tlaxco
10697.5244581,2011,7,42,Ixhuatán
1799.4496703,2017,26,13,Banámichi
13654.2153228,2021,29,27,Tenancingo
4060.6596185,2012,20,133,San Esteban Atatlahuca
4505.9950963,2023,20,330,San Pedro Teutila
25345.263382,2014,12,39,Juan R. Escudero
14989.3571697,2028,30,76,Ilamatlán
59268.996706,2023,21,186,Tlatlauquitepec
57489.488819,2018,15,18,Calimaya
1561.06524971,2017,20,374,Santa Cruz Acatepec
23602.278577,2022,14,3,Ahualulco de Mercado
13212.1816251,2029,13,7,Almoloya
1367.08740864,2027,20,329,San Pedro Teozacoalco
8836.7137605,2026,31,36,Homún
416.36431377,2010,20,476,Santiago Miltepec
32010.1624179,2022,21,106,Ocoyucan
1079.05735931,2024,20,451,Santiago Apoala
30260.19551,2030,30,13,Naranjos Amatlán
616.4511569,2015,21,133,San Martín Totoltepec
27010.99852,2011,15,8,Amatepec
27760.314993,2017,30,148,Soledad de Doblado
4223.6318817,2026,31,12,Cenotillo
12410.0998101,2029,20,131,San Dionisio Ocotepec
23805.11147,2010,16,103,Venustiano Carranza
20489.0620159,2012,21,189,Tochtepec
24356.9913227,2025,7,66,Pantelhó
63538.007029,2010,30,109,Misantla
4556.2286874,2019,31,22,Chikindzonot
29470.009279,2023,14,77,San Martín Hidalgo
23477.820177,2027,31,33,Halachó
22216.6504361,2016,24,58,El Naranjo
23508.2762109,2019,30,80,Ixhuatlán del Café
141380.385514,2015,25,18,Navolato
19800.5809167,2024,15,119,Zumpahuacán
14299.3355638,2029,21,202,Xochitlán de Vicente Suárez
404169.256559,2015,19,21,Gral. Escobedo
29359.728548,2018,20,41,Huautla de Jiménez
27967.787243,2011,30,13,Naranjos Amatlán
12453.8257313,2026,20,25,Chahuites
6174.4874574,2030,31,37,Huhí
8353.6236844,2012,32,45,Tepechitlán
43474.8805249,2015,23,10,Bacalar
74055.807252,2020,15,11,Atenco
600941.35813,2019,30,193,Veracruz
128148.080876,2029,15,124,San José del Rincón
14895.0256736,2019,21,63,Esperanza
105150.326698,2015,2,5,Playas de Rosarito
15980.7885043,2012,32,44,Tabasco
198593.567718,2012,30,131,Poza Rica de Hidalgo
39583.9312777,2018,18,9,Del Nayar
7992.0384165,2020,20,426,Santa María Peñoles
73525.570163,2019,22,12,Pedro Escobedo
17091.9904984,2013,15,119,Zumpahuacán
26535.6190164,2020,12,40,Leonardo Bravo
2356.5059384,2021,5,12,Guerrero
3779.9556334,2023,28,26,Miquihuana
9628.1150316,2017,28,34,San Carlos
3043.6597148,2028,20,212,San Juan Petlapa
4707.0504689,2022,28,5,Burgos
489.25267966,2021,26,53,San Felipe de Jesús
1938.54346986,2015,8,41,Maguarichi
39565.938387,2028,16,65,Paracho
7858.9426874,2030,20,520,Santo Domingo Tonalá
3640.4203482,2026,31,51,Mocochá
7322.1356232,2011,20,520,Santo Domingo Tonalá
206411.717687,2011,7,59,Ocosingo
1416.78802701,2026,20,563,Yogana
41735.568259,2027,7,109,Yajalón
8735.7156889,2025,32,45,Tepechitlán
1321.136549,2028,20,237,San Marcos Arteaga
16311.3814684,2018,16,4,Angamacutiro
11410.2298363,2026,13,40,La Misión
18525.9518978,2011,14,61,Mezquitic
4913.8573861,2013,28,14,Guerrero
34952.978503,2023,21,143,San Salvador el Verde
34065.557165,2023,7,103,Tuzantán
58799.063988,2022,8,27,Guachochi
23625.2283407,2013,12,74,Zitlala
12141.8735101,2020,16,36,Huandacareo
164519.442864,2026,15,35,Huehuetoca
8663.7125003,2026,20,409,Santa María del Tule
14769.3623998,2011,30,209,Tatahuicapan de Juárez
2696.5175835,2029,7,88,Sunuapa
13584.0610735,2020,12,60,Tetipac
35268.3844987,2018,7,4,Altamirano
1240.51313757,2019,20,251,San Mateo Nejápam
4301.6658095,2014,20,345,San Sebastián Ixcapa
843413.63753,2015,12,1,Acapulco de Juárez
13833.3019362,2024,16,21,Charapan
21131.2279205,2010,14,96,Tizapán el Alto
43264.848683,2026,30,138,Río Blanco
7549.5773799,2019,20,540,Villa de Tamazulápam del Progreso
592.05072563,2017,26,7,Atil
9941.8737491,2020,8,20,Chínipas
21498.530188,2026,16,19,Cotija
1873.8780447,2024,26,65,Tubutama
9852.9354517,2011,20,483,Santiago Suchilquitongo
5021.4635951,2020,31,9,Cansahcab
17336.6389422,2012,17,26,Tlayacapan
42231.222249,2014,14,91,Teocaltiche
4050.979005,2019,20,305,San Pedro Comitancillo
35661.289156,2016,19,4,Allende
34694.7021255,2018,21,54,Chignautla
138777.793671,2012,30,28,Boca del Río
23933.2949422,2013,5,4,Arteaga
394.04132083,2025,20,442,Santa María Yalina
24595.5815874,2016,11,13,Doctor Mora
3259.6313032,2018,20,454,Santiago Atitlán
20663.2478609,2025,21,188,Tochimilco
35736.631027,2022,16,17,Contepec
65765.69469,2026,26,25,Empalme
11194.6043744,2015,16,11,Briseñas
12633.5397248,2023,5,23,Ocampo
31309.26634,2028,15,50,Juchitepec
27660.4861998,2010,30,210,Uxpanapa
46945.424295,2015,20,2,Acatlán de Pérez Figueroa
1137.84051992,2019,8,33,Huejotitán
3001.121014,2022,31,77,Tekal de Venegas
60399.1807,2016,4,9,Escárcega
43692.430015,2028,21,180,Tlahuapan
5179.4900299,2020,7,50,La Libertad
3019.76606,2017,20,308,San Pedro Huilotepec
6031.2759394,2023,11,6,Atarjea
3748.7713227,2017,20,393,Santa Lucía Ocotlán
3800.3502204,2020,20,156,San Ildefonso Villa Alta
17271.4749864,2030,13,39,Mineral del Monte
252291.077468,2017,23,4,Othón P. Blanco
3916.8116732,2021,20,530,Santo Tomás Jalieza
17398.5750895,2023,30,168,Tequila
15186.320656,2018,15,72,Rayón
4363.6810834,2021,32,18,Huanusco
27168.897837,2029,5,31,San Buenaventura
20326.9540718,2013,7,11,Bella Vista
21829.360423,2029,30,97,Lerdo de Tejada
22075.823772,2029,24,1,Ahualulco
3338.598796,2027,20,279,San Miguel Suchixtepec
11785.5762629,2029,22,15,San Joaquín
5202.943836,2017,31,94,Tixmehuac
655.55517215,2014,20,209,San Juan Mixtepec B
17943.1569091,2019,24,46,Villa de Arriaga
250039.904377,2010,27,2,Cárdenas
7774.4098943,2020,10,31,Santa Clara
20649.958348,2021,24,5,Cárdenas
6503.6236558,2027,14,4,Amacueca
33454.0471596,2016,15,43,Xalatlaco
4119.2302167,2013,21,123,San Felipe Tepatlán
31144.946918,2030,32,55,Villanueva
3798.1597409,2013,20,360,Santa Ana Zegache
802.48100266,2017,26,9,Bacanora
42113.452343,2013,32,36,Ojocaliente
600.71728333,2016,20,493,Santiago Tillo
6045.1257962,2029,7,55,Metapa
11012.0413915,2025,12,63,Tlacoapa
3624.548,2023,21,201,Xochiltepec
8036.1030809,2023,16,37,Huaniqueo
127601.490276,2014,21,140,San Pedro Cholula
55043.046014,2016,14,44,Ixtlahuacán de los Membrillos
3796.1469345,2017,20,82,San Agustín Chayuco
43758.052035,2027,15,96,Tequixquiac
904.46375745,2020,20,361,Santa Catalina Quierí
510786.91427,2018,11,7,Celaya
4668.4699139,2010,30,176,Tlacojalpan
4946.6550985,2029,31,66,Santa Elena
14191.4245646,2012,20,327,San Pedro Tapanatepec
27603.777403,2023,24,17,Guadalcázar
19597.7021645,2010,6,4,Coquimatlán
20379.1928264,2022,11,40,Tierra Blanca
143213.943636,2025,30,28,Boca del Río
24223.6185201,2013,21,205,Yehualtepec
374525.00911,2016,9,6,Iztacalco
37164.540711,2013,13,73,Tlanchinol
52280.711123,2028,12,53,San Marcos
6216.350001,2017,20,225,San Lorenzo
28299.1313212,2027,30,81,Ixhuatlancillo
17167.6489515,2022,18,19,La Yesca
9794.9666092,2015,16,60,Numarán
3652.8485942,2024,21,201,Xochiltepec
20270.6379451,2018,24,1,Ahualulco
2912.47915477,2011,30,107,Las Minas
1981.76292086,2020,20,162,San Jerónimo Taviche
51832.123981,2021,30,83,Ixhuatlán de Madero
210786.977838,2026,17,6,Cuautla
44667.776586,2010,13,29,Huichapan
4436.2002774,2023,20,459,Santiago Chazumba
28258.8657253,2010,15,26,Chapa de Mota
7483.7250976,2023,12,5,Alpoyeca
15329.1875348,2029,30,203,Zozocolco de Hidalgo
17705.9007296,2010,16,49,Madero
1775.95764729,2012,26,64,Trincheras
5085.7513681,2015,19,42,Los Ramones
46591.957795,2020,13,2,Acaxochitlán
836.09545863,2020,20,215,San Juan Sayultepec
155143.934772,2030,27,13,Nacajuca
5451.0359213,2026,20,91,San Andrés Huayápam
13496.9297752,2029,15,17,Ayapango
322330.420014,2025,21,156,Tehuacán
29855.817201,2024,18,11,Ruíz
39180.483474,2027,26,19,Cananea
4445.9365142,2022,14,117,Cañadas de Obregón
6399.29106,2024,14,60,Mexticacán
9668.1356719,2024,20,545,Teotitlán de Flores Magón
114120.507323,2013,8,32,Hidalgo del Parral
8019.3733463,2024,16,37,Huaniqueo
1134.05794084,2024,20,1,Abejones
6296.622583,2021,21,155,Tecomatlán
26611.3918445,2020,30,81,Ixhuatlancillo
13363.5048246,2013,32,53,Villa González Ortega
1446.85841694,2013,20,473,Santiago Laxopa
25197.0253573,2029,7,21,Copainalá
19174.5186048,2013,16,24,Cherán
14841.1430205,2029,21,89,Jopala
46945.699035,2012,30,204,Agua Dulce
11031.5654822,2018,12,72,Zapotitlán Tablas
1280.37554088,2017,20,303,San Pedro Cajonos
47537.062601,2012,25,13,Mocorito
3130.3069129,2021,8,22,Dr. Belisario Domínguez
133303.383704,2017,13,69,Tizayuca
15843.8005356,2019,26,72,San Ignacio Río Muerto
15693.1022452,2029,15,107,Tonatico
83356.393131,2025,30,105,Medellín
1572.7068376,2025,26,63,Tepache
4319.4433751,2018,31,66,Santa Elena
11127.4995706,2014,20,414,Santa María Huazolotitlán
52565.088681,2015,1,7,Rincón de Romos
1580.6078909,2015,32,15,El Plateado de Joaquín Amaro
11817.6104981,2017,20,509,Santo Domingo de Morelos
51068.483818,2019,12,53,San Marcos
1748062.09904,2016,2,4,Tijuana
16380.8281319,2013,16,31,Epitacio Huerta
33537.755337,2018,18,18,Tuxpan
8026.1972251,2016,21,60,Domingo Arenas
39928.895721,2025,20,278,San Miguel Soyaltepec
1013960.88072,2027,31,50,Mérida
7386.2868597,2013,14,103,Tonila
5818.8729417,2017,14,11,Atengo
8762.8323864,2025,21,57,Honey
7752.5368743,2017,30,12,Amatitlán
10751.1122126,2029,26,66,Ures
10110.6864056,2017,20,475,Santiago Matatlán
50499.658395,2013,21,177,Tlacotepec de Benito Juárez
47172.221218,2019,15,100,Tezoyuca
3280.3623119,2010,31,103,Xocchel
12418.1361881,2021,10,18,El Oro
5998.1905926,2024,20,126,San Cristóbal Amatlán
4133.1335564,2028,30,146,Sochiapa
3390.8901873,2016,20,231,San Lucas Camotlán
886676.65627,2014,31,50,Mérida
664240.29361,2021,9,12,Tlalpan
19259.6568512,2028,24,46,Villa de Arriaga
